username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Sergioseguras;2016/01/01 10:05;0;0;"@EnriquePenalosa arrasar la vegetación de los cerros, disminuirá el riesgo de incendios forestales. Eso es un planificador. Un visionario.";;@EnriquePenalosa;;"682940751051911168";https://twitter.com/Sergioseguras/status/682940751051911168
arqpito;2016/01/01 10:05;0;0;"@RevistaSemana @petrogustavo los he de ver en 4 años sin metro y con indicadores sociales por el piso, sígansela mamando a @EnriquePenalosa";;@RevistaSemana @petrogustavo @EnriquePenalosa;;"682940741010780162";https://twitter.com/arqpito/status/682940741010780162
blablavlozky;2016/01/01 10:05;0;0;"@IDTBogota @Tatacabello @EnriquePenalosa ´Echeverri como que nos tumbaron´,logo de @JWT_Worldwide buen mensaje,simplón,sin impacto o emoción";Palmira, Colombia;@IDTBogota @Tatacabello @EnriquePenalosa @JWT_Worldwide;;"682940691614445568";https://twitter.com/blablavlozky/status/682940691614445568
_MARTINC21RM;2016/01/01 10:05;0;0;"Por fin llego el día @EnriquePenalosa a mejorar Bogotá @EquipoxBogota";;@EnriquePenalosa @EquipoxBogota;;"682940660480098304";https://twitter.com/_MARTINC21RM/status/682940660480098304
martinrm5;2016/01/01 10:05;2;7;"@DukeU alum @EnriquePenalosa takes place today as Mayor of Bogota 2016-2019 @DukeAlumni @DukeEnvironment @DukeChronicle";;@DukeU @EnriquePenalosa @DukeAlumni @DukeEnvironment @DukeChronicle;;"682940633212940288";https://twitter.com/martinrm5/status/682940633212940288
AsEspirituales;2016/01/01 10:04;1;0;"Este será el logo de admón de @EnriquePenalosa, ¿cuánto billete te sacaron Kike por este diseño tan chafa? pic.twitter.com/LL22O8NRUc";;@EnriquePenalosa;;"682940544130088960";https://twitter.com/AsEspirituales/status/682940544130088960
angelapsanchezb;2016/01/01 10:04;0;0;"@lcvelez @elespectador opino cuando conozca el otro lado de la historia ; sí o no, fue invitado por @EnriquePenalosa ? Q dice el alcalde?";;@lcvelez @elespectador @EnriquePenalosa;;"682940432872005633";https://twitter.com/angelapsanchezb/status/682940432872005633
andresfdcm;2016/01/01 10:04;0;0;"Pista norte de @bog_eldorado está cerrada. Ya se comenzaron a retrasar los vuelos @6AMCaracol @EnriquePenalosa @AerocivilCol";;@bog_eldorado @6AMCaracol @EnriquePenalosa @AerocivilCol;;"682940416094769152";https://twitter.com/andresfdcm/status/682940416094769152
AlfonsoBibiana;2016/01/01 10:03;1;0;"@EnriquePenalosa Bogota se merece mejorar, ojalá sea pronto #amorporBogotá";;@EnriquePenalosa;#amorporBogot;"682940295642755073";https://twitter.com/AlfonsoBibiana/status/682940295642755073
nessalper77;2016/01/01 10:03;0;0;"@EnriquePenalosa todos los que critican a @EnriquePenalosa no ven la ineptitud y la degradación. Social de la capital de los últimos 12 años";;@EnriquePenalosa @EnriquePenalosa;;"682940166915407872";https://twitter.com/nessalper77/status/682940166915407872
AlejoOlaya;2016/01/01 10:02;1;0;"y ahora que #Bogota es mi nuevo hogar, igual de ilusionado por el futuro con el gabinete del alcalde @EnriquePenalosa";Medellín, Colombia;@EnriquePenalosa;#Bogota;"682940020987170816";https://twitter.com/AlejoOlaya/status/682940020987170816
AndresGomez105;2016/01/01 10:01;0;1;"@EnriquePenalosa bienvenido y que al final, Bogotá sea la ciudad prometida. Mucho éxito.";;@EnriquePenalosa;;"682939756146245633";https://twitter.com/AndresGomez105/status/682939756146245633
guroma10;2016/01/01 10:01;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa ni que se acerque pq la caga";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682939737376698368";https://twitter.com/guroma10/status/682939737376698368
javieerladino;2016/01/01 10:01;0;0;"@CatalinaGomezS @EnriquePenalosa si no es nada fácil es una ciudad con muchos problemas de movilidad y inseguridad feliz año catalina";;@CatalinaGomezS @EnriquePenalosa;;"682939633102123008";https://twitter.com/javieerladino/status/682939633102123008
Sergioseguras;2016/01/01 10:01;0;1;"@EnriquePenalosa la barrera cortafuegos ya existe. Se llama Avenida Circunvalar.";;@EnriquePenalosa;;"682939617843220480";https://twitter.com/Sergioseguras/status/682939617843220480
carnavalfunebre;2016/01/01 10:01;0;0;"@EnriquePenalosa Jajajaja peñaloca ya empieza mal con ese diseñador q le hizo ese logo d su pensamiento a robar se dijo";;@EnriquePenalosa;;"682939605717483520";https://twitter.com/carnavalfunebre/status/682939605717483520
OTostao;2016/01/01 10:00;0;1;"@aquiestajesus @petrogustavo @EnriquePenalosa Aguante el Gobierno de Blackbolt!!";;@aquiestajesus @petrogustavo @EnriquePenalosa;;"682939537983729664";https://twitter.com/OTostao/status/682939537983729664
Camilo07;2016/01/01 10:00;0;0;"@EnriquePenalosa muchos éxitos en este nuevo periodo como alcalde de Bogota !!!";;@EnriquePenalosa;;"682939456777777152";https://twitter.com/Camilo07/status/682939456777777152
aceballosm;2016/01/01 10:00;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa Es de la misma ralea que la Fernández y demás izquierdos del continente. No esperen mucho ...";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682939429594464257";https://twitter.com/aceballosm/status/682939429594464257
ansquiroga;2016/01/01 09:59;0;2;"#BogotáMejorParaTodos Nadie espere milagros, pues a @EnriquePenalosa le espera una tarea titánica en la q debemos aportar @hosman_martinez";;@EnriquePenalosa @hosman_martinez;#Bogot;"682939304671313920";https://twitter.com/ansquiroga/status/682939304671313920
SaenzTeresa;2016/01/01 09:59;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa Orfandad de poder que llaman...igualito a Uribe...";Bogotá, D.C., Colombia;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682939246622150656";https://twitter.com/SaenzTeresa/status/682939246622150656
Kybalionjr;2016/01/01 09:58;0;0;"@EnriquePenalosa UD ES BUEN GERENTE, AMA A BOGOTA Y LA RECUPERAREMOS ENTRE TODOS, GRACIAS A DIOS CESO LA HORRIBLE NOCHE.";;@EnriquePenalosa;;"682938864042901504";https://twitter.com/Kybalionjr/status/682938864042901504
zamu2301;2016/01/01 09:57;0;0;"Y no sobra desearle suerte a los candidatos por los que voté, @luciabastidasu y @EnriquePenalosa no me defrauden estos 4 años.";;@luciabastidasu @EnriquePenalosa;;"682938788440576002";https://twitter.com/zamu2301/status/682938788440576002
HablemosDAlgo;2016/01/01 09:57;1;0;"Chequera abierta para @EnriquePenalosa y #Bogotá Con @German_Vargas de SúperAmiguis las obras civiles tienen mucho futuro";;@EnriquePenalosa @German_Vargas;#Bogot;"682938764717613057";https://twitter.com/HablemosDAlgo/status/682938764717613057
JEAN_CADAVID;2016/01/01 09:57;0;0;"Comenzó la era excluyente comenzó el gobierno de @EnriquePenalosa que ma se puede esperar segregan nuevamente https://twitter.com/elespectador/status/682873910279323649 …";;@EnriquePenalosa;;"682938744610095104";https://twitter.com/JEAN_CADAVID/status/682938744610095104
vleons;2016/01/01 09:57;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa Enrique Dios ilumine tus proyectos y desiciones sobre mi ciudad. BOGOTA esta libre de males.";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682938723256897536";https://twitter.com/vleons/status/682938723256897536
Biogotano;2016/01/01 09:57;0;1;"@jaimebateman19 @EnriquePenalosa todos y todas.";;@jaimebateman19 @EnriquePenalosa;;"682938715950460928";https://twitter.com/Biogotano/status/682938715950460928
nessalper77;2016/01/01 09:57;0;0;"@EnriquePenalosa bogota no debe ver cerros como montes, bogotanos debemos integrarnos a los cerros cuidarlos aprovecharlos capital amable";;@EnriquePenalosa;;"682938692135186434";https://twitter.com/nessalper77/status/682938692135186434
JCRY1967;2016/01/01 09:56;0;0;"“ @BluRadioCo: . @petrogustavo no asistirá a ceremonia de posesión de @EnriquePenalosa http://bit.ly/1Oze2ER ”";Palmira, Colombia;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682938542717333504";https://twitter.com/JCRY1967/status/682938542717333504
danielrubio7;2016/01/01 09:56;0;0;"Bienvenido @EnriquePenalosa ! El cambio lo tenemos que hacer todos ! pic.twitter.com/2EcNx6D2ws";;@EnriquePenalosa;;"682938370054590464";https://twitter.com/danielrubio7/status/682938370054590464
dnaandres;2016/01/01 09:56;0;0;"@EnriquePenalosa Dios ilumine su camino y no ayude a salir del la ignominia en la que nos encontramos. Adelante señor Alcalde.";;@EnriquePenalosa;;"682938356704083968";https://twitter.com/dnaandres/status/682938356704083968
pollobaez81;2016/01/01 09:55;0;0;"@EnriquePenalosa espero que su mandato mejore esta ciudad y que La pryorydad sea el Metro!! #MetroYA!buen viaje es su mandato!!";;@EnriquePenalosa;#MetroYA;"682938209521643520";https://twitter.com/pollobaez81/status/682938209521643520
YHWHSupremeGod;2016/01/01 09:55;0;0;"En general, los #colombianos son prostitutas del fascismo ... x eso no saldrán jamás del subdesarrollo - Enrique Peñalosa @EnriquePenalosa";;@EnriquePenalosa;#colombianos;"682938207890206720";https://twitter.com/YHWHSupremeGod/status/682938207890206720
HernanChelo;2016/01/01 09:55;0;0;"@r_Montenegro @Tatacabello @EnriquePenalosa @YesidLancheros @petrogustavo Increíble,ya se nota el CAMBIO EN BOGOTÁ, que mal estábamos!";Bogotá, D.C., Colombia;@r_Montenegro @Tatacabello @EnriquePenalosa @YesidLancheros @petrogustavo;;"682938203800768512";https://twitter.com/HernanChelo/status/682938203800768512
benchidiz;2016/01/01 09:55;1;1;"Se va @petrogustavo ... El dia mas feliz para los bogotanos !! Bienvenido @EnriquePenalosa !!! Que felicidad petro ya se va ... #ChaoPetro";;@petrogustavo @EnriquePenalosa;#ChaoPetro;"682938077329801216";https://twitter.com/benchidiz/status/682938077329801216
LeonImpaciente;2016/01/01 09:54;0;0;"@PoetaRubencho @ElReticente @elespectador @EnriquePenalosa eso es falso. Sí lo invitaron, pero Petro quería mas protagonismo..";;@PoetaRubencho @ElReticente @elespectador @EnriquePenalosa;;"682938050620559361";https://twitter.com/LeonImpaciente/status/682938050620559361
aquiestajesus;2016/01/01 09:54;0;0;"A estas horas @petrogustavo sugiere este logo para el mandato de @EnriquePenalosa. #Inhumanspic.twitter.com/RKa65uC4SD";;@petrogustavo @EnriquePenalosa;#Inhumanspic;"682937912174985216";https://twitter.com/aquiestajesus/status/682937912174985216
juanse_al;2016/01/01 09:53;0;0;"No es por asustarlos pero hoy se poseciona @EnriquePenalosa.";;@EnriquePenalosa;;"682937818507833344";https://twitter.com/juanse_al/status/682937818507833344
caremonjaja;2016/01/01 09:53;8;19;"#BogotaMejorParaTodos / hoy es el día en el que Bogotá por fin despertó / lo mejor para vos @EnriquePenalosa";;@EnriquePenalosa;#BogotaMejorParaTodos;"682937734047084544";https://twitter.com/caremonjaja/status/682937734047084544
Biogotano;2016/01/01 09:53;0;0;"@jaimebateman19 @VLADDO @EnriquePenalosa ve, quiero verlo...";;@jaimebateman19 @VLADDO @EnriquePenalosa;;"682937617533505537";https://twitter.com/Biogotano/status/682937617533505537
idubogota;2016/01/01 09:53;7;4;"Feliz 1 de enero. Hoy, en pocos minutos, el alcalde @EnriquePenalosa tomará posesión de su cargo. Transmisión por http://bogota.gov.co ";;@EnriquePenalosa;;"682937586831233024";https://twitter.com/idubogota/status/682937586831233024
BOG_Mejor;2016/01/01 09:52;7;8;"Inicia la era de @EnriquePenalosa @Bogota_DC MEJOR para Todos... #éxitospic.twitter.com/NkkGcBgIWX";;@EnriquePenalosa @Bogota_DC;#;"682937564618199041";https://twitter.com/BOG_Mejor/status/682937564618199041
jaimebateman19;2016/01/01 09:52;0;0;"A @VLADDO lo mandaron a hacer el logo de @EnriquePenalosa? Eso explicaria todo...";;@VLADDO @EnriquePenalosa;;"682937452303138816";https://twitter.com/jaimebateman19/status/682937452303138816
DIEGOMOL;2016/01/01 09:52;0;0;"@EnriquePenalosa uff que chimba a partir de hoy Bogota parece suiza wow !!!!!!!";;@EnriquePenalosa;;"682937442073186304";https://twitter.com/DIEGOMOL/status/682937442073186304
natis_lozano;2016/01/01 09:52;0;0;"@NoticiasRCN más bien: los retos que tendrá que enfrentar Bogotá con el nuevo alcalde @EnriquePenalosa";;@NoticiasRCN @EnriquePenalosa;;"682937432212402177";https://twitter.com/natis_lozano/status/682937432212402177
andrescamachomp;2016/01/01 09:52;0;1;"Hoy se posesiona @EnriquePenalosa pero la bienvenida será con la gente trabajando por una Btá AntiNeoliberal @HOLLMANMORRIS @mjsarmientoa";;@EnriquePenalosa @HOLLMANMORRIS @mjsarmientoa;;"682937325949718528";https://twitter.com/andrescamachomp/status/682937325949718528
ad_Morato;2016/01/01 09:51;0;0;"Las calles huelen a jazmín, los copetones cantan, los peces nadan en los caños. Ha llegado @EnriquePenalosa. https://twitter.com/JoseCuelloB/status/682934695500353537 …";;@EnriquePenalosa;;"682937293238333440";https://twitter.com/ad_Morato/status/682937293238333440
Mediarse;2016/01/01 09:51;0;0;"@garcosc @EnriquePenalosa la verdad ese logo da pena. #Sinceridad.";;@garcosc @EnriquePenalosa;#Sinceridad;"682937149579227137";https://twitter.com/Mediarse/status/682937149579227137
carlosvalenciaa;2016/01/01 09:50;0;0;"Ya se posesionó @EnriquePenalosa, desde mañana podré encontrar pain au chocolat, Badoit y café au lait en la panaderia de Doña Emperatriz.";;@EnriquePenalosa;;"682937067559596033";https://twitter.com/carlosvalenciaa/status/682937067559596033
miguelandresb;2016/01/01 09:50;0;0;"@EnriquePenalosa hoy Bogotá va a respirar un nuevo aire. Alcalde trate de salvar la ciudad.";;@EnriquePenalosa;;"682936991458136064";https://twitter.com/miguelandresb/status/682936991458136064
Maugor;2016/01/01 09:50;2;5;"Ser mejor alcalde que Petro no es una tarea complicada. Espero que al menos haga el metro @EnriquePenalosa. De resto poco le creo.";;@EnriquePenalosa;;"682936882678886400";https://twitter.com/Maugor/status/682936882678886400
arqpito;2016/01/01 09:50;0;0;"@ELTIEMPO @EnriquePenalosa ya empezaron los medios prepago";;@ELTIEMPO @EnriquePenalosa;;"682936845873856512";https://twitter.com/arqpito/status/682936845873856512
TrujilloOlga;2016/01/01 09:49;1;2;"Dios bendiga a Bogotá y a @EnriquePenalosa";;@EnriquePenalosa;;"682936651086180352";https://twitter.com/TrujilloOlga/status/682936651086180352
Afernandezdorad;2016/01/01 09:49;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa LA CRISTINA COLOMBIANA DE VÍCTIMA!!A recuperar la capital....";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682936570933067776";https://twitter.com/Afernandezdorad/status/682936570933067776
vaurenis;2016/01/01 09:48;0;0;"@EnriquePenalosa recupera Bogotá hoy y ya me siento desposeído. #MehurtanBogotá .";;@EnriquePenalosa;#MehurtanBogot;"682936549303009284";https://twitter.com/vaurenis/status/682936549303009284
juanhernan77;2016/01/01 09:48;0;0;"@NicolasUribe feliz primer día sin @petrogustavo volvamos a la senda del progreso con @EnriquePenalosa nuestro nuevo alcalde!!! Mucha suerte";;@NicolasUribe @petrogustavo @EnriquePenalosa;;"682936406201729024";https://twitter.com/juanhernan77/status/682936406201729024
AngeMartinezT;2016/01/01 09:48;0;3;"Lista para ver a @enriquepenalosa Alcalde de mi hermosa Bogotá!! https://www.instagram.com/p/___yAlxoBf/ ";;@enriquepenalosa;;"682936348681060356";https://twitter.com/AngeMartinezT/status/682936348681060356
mauropin30;2016/01/01 09:48;0;0;"@ValeAyala2012 @BluRadioCo @petrogustavo @EnriquePenalosa exacto, se dedicó a eso, discursitos y nada más, en fin. Fin de la conversación.";;@ValeAyala2012 @BluRadioCo @petrogustavo @EnriquePenalosa;;"682936345925398528";https://twitter.com/mauropin30/status/682936345925398528
Guhegu;2016/01/01 09:48;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa Para que ?Si asistiera se la tiraria.";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682936341856948224";https://twitter.com/Guhegu/status/682936341856948224
MafeMorenoP;2016/01/01 09:47;0;0;"Esperemos que en este año los nuevos gobernantes realmente sepan administrar, ojala Bogotá sea pionera en esta gestión... @EnriquePenalosa";;@EnriquePenalosa;;"682936269907865600";https://twitter.com/MafeMorenoP/status/682936269907865600
andrescamachomp;2016/01/01 09:47;8;8;"Hoy se posesiona @EnriquePenalosa pero la bienvenida será con la gente trabajando por una Btá AntiNeoliberal @MarchaBogota @AlirioUribeMuoz";;@EnriquePenalosa @MarchaBogota @AlirioUribeMuoz;;"682936203147096064";https://twitter.com/andrescamachomp/status/682936203147096064
echalodo;2016/01/01 09:47;2;1;"@BluRadioCo @petrogustavo @EnriquePenalosa Que descanso. @josesanin";;@BluRadioCo @petrogustavo @EnriquePenalosa @josesanin;;"682936175192092672";https://twitter.com/echalodo/status/682936175192092672
mauropin30;2016/01/01 09:47;0;0;"@ValeAyala2012 @BluRadioCo @petrogustavo @EnriquePenalosa si, típico, se nota q ud es de las q le cree todo en sus discursos 20 julieros.";;@ValeAyala2012 @BluRadioCo @petrogustavo @EnriquePenalosa;;"682936071940894720";https://twitter.com/mauropin30/status/682936071940894720
JesusEraso28;2016/01/01 09:46;0;0;"Hoy Bogota amanece optimista, mis mejores deseos para @EnriquePenalosa y todo su equipo en esta gran misión.";Linares, Colombia;@EnriquePenalosa;;"682935820282675200";https://twitter.com/JesusEraso28/status/682935820282675200
BejaranorHernan;2016/01/01 09:45;0;0;"Toda la buena energía a @EnriquePenalosa ... Haga las cosas con el corazón, así si hay errores se podrán solucionar https://twitter.com/cerocarreta/status/682927107832414208 …";;@EnriquePenalosa;;"682935695242047488";https://twitter.com/BejaranorHernan/status/682935695242047488
nova_perez;2016/01/01 09:45;0;0;"@manolitosalazar @EnriquePenalosa , Anoche me tome una botella de vino no por el nvo ano sino porla felicidad del fin de la era Petro";;@manolitosalazar @EnriquePenalosa;;"682935673196687360";https://twitter.com/nova_perez/status/682935673196687360
Ceomcolombia;2016/01/01 09:45;0;0;"@petrogustavo @EnriquePenalosa gracias a algún dios Twitter es sólo un mundo imaginario habitado por una imaginaria mayoría. #GraciasPetro";;@petrogustavo @EnriquePenalosa;#GraciasPetro;"682935643530522625";https://twitter.com/Ceomcolombia/status/682935643530522625
carlosotg;2016/01/01 09:45;0;1;"@paoguerreroi @EnriquePenalosa muy Bacano el logo, muy bien escogido.Todo mi apoyo desde Cali. Hace 6 meses me volví. 8 años viví en Bog.";;@paoguerreroi @EnriquePenalosa;;"682935588576739328";https://twitter.com/carlosotg/status/682935588576739328
JairoAriasG;2016/01/01 09:44;3;5;"Ya no vamos a tener metro. #CulpaDePeñalosa @EnriquePenalosa";;@EnriquePenalosa;#CulpaDePe;"682935532658278400";https://twitter.com/JairoAriasG/status/682935532658278400
mauropin30;2016/01/01 09:44;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa y para q queremos esa lacra en el acto de hoy ? Por fiiiinnnnn el asqueroso afuera!!!!!";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682935438177337346";https://twitter.com/mauropin30/status/682935438177337346
charris_miguel;2016/01/01 09:44;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa nada tiene que hacer @petrogustavo porque ese bolardo si es una rata. De dos patas";;@BluRadioCo @petrogustavo @EnriquePenalosa @petrogustavo;;"682935405730217984";https://twitter.com/charris_miguel/status/682935405730217984
rubenlawyer;2016/01/01 09:43;0;2;"@ciromorah @EnriquePenalosa #BogotáMejorParaTodos que logo tan flojo";;@ciromorah @EnriquePenalosa;#Bogot;"682935251077849088";https://twitter.com/rubenlawyer/status/682935251077849088
harry_1127;2016/01/01 09:42;1;1;"@BluRadioCo @petrogustavo @EnriquePenalosa Petro no va porq no Lo invitaron y aquí la prueba, para que no inventen pic.twitter.com/tRa4AA2rOx";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682935008106049536";https://twitter.com/harry_1127/status/682935008106049536
RuizCristianC;2016/01/01 09:42;1;0;"Si algo no tendrá el Alcalde @EnriquePenalosa será ese sectarismo torpe que impide reconocer los logros. Ojalá la oposición sea constructiva";;@EnriquePenalosa;;"682934939222994946";https://twitter.com/RuizCristianC/status/682934939222994946
TaniaGRM;2016/01/01 09:42;6;1;"El portal de la Alcaldia Mayor de Bogota ya cambio http://www.bogota.gov.co/  "BOGOTA MEJOR PARA TODOS". Bienvenido alcalde @EnriquePenalosa";Bogotá, D.C., Colombia;@EnriquePenalosa;;"682934877847695360";https://twitter.com/TaniaGRM/status/682934877847695360
ValeAyala2012;2016/01/01 09:41;0;1;"@mauropin30 @BluRadioCo @petrogustavo @EnriquePenalosa Si suena chistoso pero asi es en el sólo discurso se lo lleva. Se salvo Bolardo";;@mauropin30 @BluRadioCo @petrogustavo @EnriquePenalosa;;"682934738739396608";https://twitter.com/ValeAyala2012/status/682934738739396608
Pepe_GrilloCO;2016/01/01 09:41;1;1;"Es solo mi impresión o el nuevo logo de la alcaldia de Bogotá se parece al de la señal de celular? @EnriquePenalosa pic.twitter.com/5xirS4O89o";;@EnriquePenalosa;;"682934710432063488";https://twitter.com/Pepe_GrilloCO/status/682934710432063488
danielhr91;2016/01/01 09:41;0;1;"#Bogotámejorparatodos bienvenida a la alcaldía de @EnriquePenalosa mis mejores deseos para que su administración sea un éxito";Maitland, FL;@EnriquePenalosa;#Bogot;"682934672221978624";https://twitter.com/danielhr91/status/682934672221978624
paoguerreroi;2016/01/01 09:41;58;32;"Este es el logo de @EnriquePenalosa,gracias a Dios ya no veremos más esa cosa horrorosa de #BogotáHumana #FueraPetropic.twitter.com/zlTVAzoNrk";;@EnriquePenalosa;#Bogot #FueraPetropic;"682934628223729664";https://twitter.com/paoguerreroi/status/682934628223729664
jorgeyolirs;2016/01/01 09:39;1;0;"@BluRadioCo @petrogustavo @EnriquePenalosa Los caleños no asistirán a la de Armitage, no tenemos agua desde año pasado, wc llenos excremento";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682934171749249024";https://twitter.com/jorgeyolirs/status/682934171749249024
jorgedazar;2016/01/01 09:39;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa así son los comunistas creen que van a estar en el poder toda la vida";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682934138706464768";https://twitter.com/jorgedazar/status/682934138706464768
JavierAdaime;2016/01/01 09:39;0;0;"@EnriquePenalosa es bruto. No se da cuenta que rescatando lo mejor de administración Petro incluyendo metro, la sacaría del estadio.";;@EnriquePenalosa;;"682934092669841409";https://twitter.com/JavierAdaime/status/682934092669841409
paularodasc;2016/01/01 09:38;0;0;"Comienza un nuevo ciclo en Bogotá. A pocos minutos de posesionarse @EnriquePenalosa como Alcalde de la Capital colombiana.";;@EnriquePenalosa;;"682934037573451778";https://twitter.com/paularodasc/status/682934037573451778
RuizCristianC;2016/01/01 09:38;0;0;"Comienza la Alcaldía de @EnriquePenalosa ojalá tenga muchos éxitos. Es importante que le vaya bien. No por él sino por Bogotá...";;@EnriquePenalosa;;"682933967318827008";https://twitter.com/RuizCristianC/status/682933967318827008
YurikatoChan;2016/01/01 09:38;0;0;"@EnriquePenalosa hoy la ciudad respira un nuevo aire, los ciudadanos de bien lo acompañaremos a recuperar Bogotá";;@EnriquePenalosa;;"682933959278379008";https://twitter.com/YurikatoChan/status/682933959278379008
HablemosDAlgo;2016/01/01 09:38;0;0;"Reducción en tasas de homicidio en la capital: logro importante de @BogotaHumanaYA LogrosSociales que @EnriquePenalosa debe continuar";;@BogotaHumanaYA @EnriquePenalosa;;"682933911006130176";https://twitter.com/HablemosDAlgo/status/682933911006130176
Jairocsolano201;2016/01/01 09:38;0;2;"@_El_Patriota @EnriquePenalosa @CanalCapital Raticida a fondo";;@_El_Patriota @EnriquePenalosa @CanalCapital;;"682933862499020800";https://twitter.com/Jairocsolano201/status/682933862499020800
CatalinaGomezS;2016/01/01 09:38;4;9;"Mucha suerte al nuevo alcalde @EnriquePenalosa desde hoy Bogotá quiere ver su trabajo.";;@EnriquePenalosa;;"682933831813476352";https://twitter.com/CatalinaGomezS/status/682933831813476352
jcmc2108;2016/01/01 09:37;0;1;"@gaboyoyo11 @EnriquePenalosa felicitaciones!";;@gaboyoyo11 @EnriquePenalosa;;"682933787118952448";https://twitter.com/jcmc2108/status/682933787118952448
gerardo_s_p;2016/01/01 09:37;0;0;"@EnriquePenalosa nuestras esperanzas estan en usted que el cambio comience, buen viento buena mar";;@EnriquePenalosa;;"682933566242713600";https://twitter.com/gerardo_s_p/status/682933566242713600
GosmanRoxana;2016/01/01 09:36;1;1;"@BluRadioCo @petrogustavo @EnriquePenalosa ay no pues tan castigador! Vamos Peñalosa a sacar a Bta adelante!";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682933457224380416";https://twitter.com/GosmanRoxana/status/682933457224380416
hc_be;2016/01/01 09:35;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa Era de esperarse que no asistiera";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682933225954668544";https://twitter.com/hc_be/status/682933225954668544
trampastejo;2016/01/01 09:35;5;4;"@BluRadioCo @petrogustavo @EnriquePenalosa por fin el dia sin petro canal capital regresa a los rolos.. fuera mamertos chavistas";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682933095373385730";https://twitter.com/trampastejo/status/682933095373385730
HablemosDAlgo;2016/01/01 09:34;0;0;"¿Cómo le irá a @BogotaHumanaYA empalmando con @EnriquePenalosa? Hay cosas muy buenas que rescatar. Esperemos que se valore lo necesario.";;@BogotaHumanaYA @EnriquePenalosa;;"682933033738092545";https://twitter.com/HablemosDAlgo/status/682933033738092545
ValeAyala2012;2016/01/01 09:34;0;0;"@BluRadioCo @petrogustavo @EnriquePenalosa Favor que le hace a Peñalosa lo dejaría en ridículo el día de su posesión.";;@BluRadioCo @petrogustavo @EnriquePenalosa;;"682932972849356800";https://twitter.com/ValeAyala2012/status/682932972849356800
BluRadioCo;2016/01/01 09:34;11;10;". @petrogustavo no asistirá a ceremonia de posesión de @EnriquePenalosa http://bit.ly/1Oze2ER ";;@petrogustavo @EnriquePenalosa;;"682932838296121344";https://twitter.com/BluRadioCo/status/682932838296121344
gpedrohc;2016/01/01 09:34;2;2;"@OctavioLopezSie @jaimealfonso71 @JaimeMorenoT @EnriquePenalosa Esta es exactamente la situacion y los medios ya desempacaron las mentiras.";;@OctavioLopezSie @jaimealfonso71 @JaimeMorenoT @EnriquePenalosa;;"682932820474478593";https://twitter.com/gpedrohc/status/682932820474478593
Mannysanchezv;2016/01/01 09:33;0;0;"Para la posesion de @EnriquePenalosa alguien haciendose la victima como siempre http://www.semana.com/nacion/articulo/asi-sera-la-posesion-de-enrique-penalosa/455365-3 …";La Calera, Colombia;@EnriquePenalosa;;"682932747497791488";https://twitter.com/Mannysanchezv/status/682932747497791488
bannito2;2016/01/01 09:31;1;2;"Es verdad: que @EnriquePenalosa no quiere que @petrogustavo le ponga la cinta de mandatario,por que la quiere de alguien de las BACRIM?";;@EnriquePenalosa @petrogustavo;;"682932277530226688";https://twitter.com/bannito2/status/682932277530226688
FJFERNANDEZC;2016/01/01 09:31;0;0;"@luciabastidasu Finalmente renacen esperanzas para Bogotá. Después de una horrible noche de 4 años, asume @EnriquePenalosa. Hombre capaz.";;@luciabastidasu @EnriquePenalosa;;"682932077134766080";https://twitter.com/FJFERNANDEZC/status/682932077134766080
miguelr1980;2016/01/01 09:30;0;0;"@EnriquePenalosa desde el día de hoy se inicia una nueva historia por favor no falle";;@EnriquePenalosa;;"682931941180575744";https://twitter.com/miguelr1980/status/682931941180575744
janett080815;2016/01/01 09:29;0;0;"@manolitosalazar @EnriquePenalosa Que pena compren bastante pastilla para el dolor de cabeza";;@manolitosalazar @EnriquePenalosa;;"682931762855587840";https://twitter.com/janett080815/status/682931762855587840
